date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:00:54	12327/12327	---M-Z	200	added ('OK')	text/html	etag:%223027-58bacb6057500-gzip%22	https://www.w3.org/standards/xml/components.html	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/xml/components-2.html	(from https://www.w3.org/standards/xml/core)
09:00:55	14151/14151	---M-Z	200	added ('OK')	text/html	etag:%223747-58bacb6057500-gzip%22	https://www.w3.org/standards/xml/processing.html	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/xml/processing-2.html	(from https://www.w3.org/standards/xml/core)
09:00:55	16628/16628	---M-Z	200	added ('OK')	text/html	etag:%2240f4-58bacb6057500-gzip%22	https://www.w3.org/standards/xml/publishing.html	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/xml/publishing-2.html	(from https://www.w3.org/standards/xml/core)
09:00:55	1940/1940	---M--	200	added ('OK')	image/jpeg	etag:%22794-3f7d873fba440%22	http://www.w3.org/People/Quin/Liam10-56x72.jpeg	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/People/Quin/Liam10-56x72.jpg	(from https://www.w3.org/standards/xml/core)
09:00:56	235/235	---M-Z	200	added ('OK')	text/css	etag:%22eb-476e28f32cc00-gzip%22	https://www.w3.org/standards/xml/styles/xml.css	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/xml/styles/xml.css	(from https://www.w3.org/standards/xml/exi)
09:00:56	19524/19524	---M-Z	200	added ('OK')	text/html	etag:%224c44-58bacb6057500-gzip%22	https://www.w3.org/standards/xml/core.html	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/xml/core-2.html	(from https://www.w3.org/standards/xml/exi)
09:00:57	26829/26829	---M--	200	added ('OK')	image/jpeg	etag:%2268cd-476e28f32cc00%22	https://www.w3.org/standards/xml/images/beautiful-output.jpg	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/xml/images/beautiful-output.jpg	(from https://www.w3.org/standards/xml/transformation)
09:00:57	24265/24265	---M--	200	added ('OK')	image/jpeg	etag:%225ec9-476e28f32cc00%22	https://www.w3.org/standards/xml/images/xdm-and-xslt.jpg	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/xml/images/xdm-and-xslt.jpg	(from https://www.w3.org/standards/xml/transformation)
09:00:57	15766/15766	---M-Z	200	added ('OK')	text/html	etag:%223d96-58bacb5c86c00-gzip%22	https://www.w3.org/standards/agents/authoring.html	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/agents/authoring-2.html	(from https://www.w3.org/standards/agents/browsers)
09:00:58	14374/14374	---M-Z	200	added ('OK')	text/html	etag:%223826-58bacb5c86c00-gzip%22	https://www.w3.org/standards/agents/browsers.html	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/agents/browsers-2.html	(from https://www.w3.org/standards/agents/authoring)
09:00:58	0/-1	---M--	301	error ('')			http://www.w3.org/standards/techs/widgets	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/techs/widgets.90.delayed	(from https://www.w3.org/standards/webdesign/script.html)
09:00:58	0/-1	---M--	301	error ('')			http://www.w3.org/standards/techs/dom	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/techs/dom.91.delayed	(from https://www.w3.org/standards/webdesign/script.html)
09:00:58	0/-1	---M--	301	error ('')			http://www.w3.org/standards/techs/domevents	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/techs/domevents.92.delayed	(from https://www.w3.org/standards/webdesign/script.html)
09:00:58	0/-1	---M--	301	error ('')			http://www.w3.org/standards/techs/js	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/techs/js.93.delayed	(from https://www.w3.org/standards/webdesign/script.html)
09:00:58	0/-1	---M--	301	error ('')			https://www.w3.org/standards/techs/aria	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/techs/aria.94.delayed	(from https://www.w3.org/standards/webdesign/script.html)
09:00:58	0/-1	---M--	301	error ('')			http://www.w3.org/standards/techs/mobileapp	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/techs/mobileapp.95.delayed	(from https://www.w3.org/standards/webdesign/script.html)
09:00:58	0/-1	---M--	301	error ('')			https://www.w3.org/standards/techs/html	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/techs/html.96.delayed	(from https://www.w3.org/standards/webdesign/script.html)
09:00:58	0/-1	---M--	301	error ('')			http://www.w3.org/standards/techs/dwa	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/techs/dwa.97.delayed	(from https://www.w3.org/standards/webdesign/script.html)
09:00:58	0/-1	---M--	301	error ('')			https://www.w3.org/standards/techs/svg	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/techs/svg.98.delayed	(from https://www.w3.org/standards/webdesign/audiovideo.html)
09:00:58	0/-1	---M--	301	error ('')			https://www.w3.org/standards/techs/mobile	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/techs/mobile.99.delayed	(from https://www.w3.org/standards/webdesign/mobilweb.html)
09:00:58	0/-1	---M--	301	error ('')			https://www.w3.org/standards/techs/deviceindependenceauthoring	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/techs/deviceindependenceauthoring.9a.delayed	(from https://www.w3.org/standards/webdesign/mobilweb.html)
09:00:58	0/-1	---M--	301	error ('')			https://www.w3.org/standards/techs/cssmobile	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/techs/cssmobile.9b.delayed	(from https://www.w3.org/standards/webdesign/mobilweb.html)
09:00:58	0/-1	---M--	301	error ('')			https://www.w3.org/standards/techs/svgmobile	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/techs/svgmobile.9c.delayed	(from https://www.w3.org/standards/webdesign/mobilweb.html)
09:00:58	0/-1	---M--	301	error ('')			https://www.w3.org/standards/techs/xhtmlmobile	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/techs/xhtmlmobile.9d.delayed	(from https://www.w3.org/standards/webdesign/mobilweb.html)
09:00:58	0/-1	---M--	301	error ('')			http://www.w3.org/standards/techs/html	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/techs/html.9e.delayed	(from https://www.w3.org/standards/webdesign/mobilweb.html)
09:00:58	0/-1	---M--	301	error ('')			http://www.w3.org/standards/techs/css	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/techs/css.9f.delayed	(from https://www.w3.org/standards/webdesign/mobilweb.html)
09:00:58	0/-1	---M--	301	error ('')			http://www.w3.org/standards/techs/js	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/techs/js.a0.delayed	(from https://www.w3.org/standards/webdesign/mobilweb.html)
09:00:58	0/-1	---M--	301	error ('')			https://www.w3.org/standards/techs/mobileapp	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/techs/mobileapp.a1.delayed	(from https://www.w3.org/standards/webdesign/mobilweb.html)
09:00:58	0/-1	---M--	301	error ('')			http://www.w3.org/standards/techs/widgets	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/techs/widgets.a2.delayed	(from https://www.w3.org/standards/webdesign/mobilweb.html)
09:01:03	8918/8918	---M-Z	200	added ('OK')	text/html	etag:W/%22c4a497d02ec7114a2858c80855505f5c%22	https://www.w3.org/standards/history/voicexml21	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/history/voicexml21.html	(from https://www.w3.org/standards/techs/voicexml)
09:01:09	9045/9045	---M-Z	200	added ('OK')	text/html	etag:W/%22c4a497d02ec7114a2858c80855505f5c%22	https://www.w3.org/standards/history/voicexml20	C:/NEW_BOOTCAMP/Lambda/CIRRICULUMN/WEEKS/2-resources/_GENERAL-RESOURCES/w3c-standard-forHTML/www.w3.org/standards/history/voicexml20.html	(from https://www.w3.org/standards/techs/voicexml)
